epoch,Data_NaN_out_loss,Data_out_loss,de_natureza_juridica_out_loss,de_ramo_out_loss,de_saude_rescencia_out_loss,de_saude_tributaria_out_loss,fl_antt_out_loss,fl_optante_simei_out_loss,fl_optante_simples_out_loss,fl_passivel_iss_out_loss,fl_rm_out_loss,fl_simples_irregular_out_loss,fl_spa_out_loss,fl_veiculo_out_loss,loss,natureza_juridica_macro_out_loss,nm_divisao_out_loss,nm_meso_regiao_out_loss,nm_micro_regiao_out_loss,nm_segmento_out_loss,setor_out_loss,sg_uf_matriz_out_loss,sg_uf_out_loss,val_Data_NaN_out_loss,val_Data_out_loss,val_de_natureza_juridica_out_loss,val_de_ramo_out_loss,val_de_saude_rescencia_out_loss,val_de_saude_tributaria_out_loss,val_fl_antt_out_loss,val_fl_optante_simei_out_loss,val_fl_optante_simples_out_loss,val_fl_passivel_iss_out_loss,val_fl_rm_out_loss,val_fl_simples_irregular_out_loss,val_fl_spa_out_loss,val_fl_veiculo_out_loss,val_loss,val_natureza_juridica_macro_out_loss,val_nm_divisao_out_loss,val_nm_meso_regiao_out_loss,val_nm_micro_regiao_out_loss,val_nm_segmento_out_loss,val_setor_out_loss,val_sg_uf_matriz_out_loss,val_sg_uf_out_loss
30,1.0828342,0.39382058,0.46326858,1.1575489,0.023844592,1.0465119,0.048117466,0.20346873,0.32259414,0.24445784,0.2177926,0.029700931,0.020747311,0.23650563,12.307592868804932,0.185314,1.6549656,1.1454415,2.0936015,0.8462087,0.2139461,0.41970807,0.25719333,1.1005688,0.39646903,0.47103915,1.1393343,0.024129217,1.0340723,0.049789295,0.20066701,0.32091516,0.24210712,0.2067521,0.029421885,0.019863486,0.23755747,12.155965805053711,0.18845618,1.6420887,1.1080401,2.0581276,0.83252835,0.20577516,0.4057526,0.2425122
31,1.0804594,0.39253333,0.45756486,1.1262937,0.023652153,1.0331697,0.047800273,0.20194796,0.31731182,0.23999964,0.20486894,0.030037215,0.02047857,0.23436983,12.03935194015503,0.18057592,1.6233085,1.1093562,2.0504751,0.8183192,0.20244344,0.40205777,0.24232878,1.098995,0.3961367,0.46000633,1.1114202,0.023318915,1.0230464,0.04830228,0.19654125,0.31691355,0.23939964,0.19318813,0.028961234,0.019287687,0.23592632,11.90149974822998,0.18220645,1.61305,1.0749215,2.016352,0.8080607,0.19815482,0.38834953,0.22896235
32,1.0787456,0.3928029,0.45024854,1.0986056,0.02309798,1.0229101,0.0472984,0.19608192,0.3125584,0.2381815,0.1922783,0.029534943,0.019784188,0.23420455,11.782577514648438,0.1771116,1.5912974,1.0740485,2.010942,0.79230905,0.19273561,0.38162857,0.22617199,1.0969026,0.39449492,0.4538165,1.0817657,0.023313379,1.0103527,0.04922938,0.19351767,0.3116855,0.23714125,0.18116063,0.028848607,0.01880625,0.2348386,11.65578556060791,0.17997909,1.5805866,1.0451161,1.9778905,0.77940494,0.18798073,0.37376103,0.21519345
33,1.0745704,0.39063156,0.44300485,1.0690706,0.021882748,1.00861,0.047293536,0.19258517,0.3081647,0.23453313,0.180765,0.028687323,0.019135462,0.2317484,11.530498504638672,0.17535552,1.5620531,1.0441225,1.9694589,0.767742,0.18381076,0.36546367,0.2118093,1.0949726,0.39311942,0.44904774,1.0535023,0.022392118,1.0006883,0.047855653,0.18854697,0.3054538,0.23335654,0.17082715,0.027982464,0.018093944,0.23374747,11.420167922973633,0.17751935,1.5502753,1.0162927,1.9403408,0.75744087,0.1772151,0.35868347,0.20281492
34,1.0722575,0.39009836,0.43652418,1.0401022,0.021528617,0.99722683,0.046712868,0.18564582,0.30274144,0.23068401,0.17045534,0.028388944,0.018983848,0.23300602,11.287327289581299,0.17186394,1.5313566,1.013969,1.929543,0.7423935,0.17404366,0.3501271,0.19967456,1.0891882,0.39323455,0.44460887,1.0230885,0.021994509,0.9917357,0.047620133,0.18263859,0.3007553,0.23116949,0.1595702,0.02776481,0.017975485,0.23374178,11.174921989440918,0.17522585,1.5166589,0.9850247,1.9032671,0.7299995,0.16923149,0.34267148,0.18775615
35,1.0695589,0.3884217,0.43312752,1.0113916,0.02174642,0.98759365,0.047491334,0.18144415,0.3002431,0.22894612,0.15850374,0.028454978,0.0187302,0.23164546,11.06947374343872,0.16895446,1.4984543,0.9860765,1.8967408,0.7184576,0.16922683,0.33617157,0.18809262,1.0881925,0.39003137,0.43891755,0.9942046,0.021440674,0.9794412,0.048180122,0.17777969,0.29586822,0.2280019,0.15088074,0.02749986,0.017760416,0.2326497,10.96091365814209,0.17399633,1.48391,0.9586059,1.8700527,0.70680517,0.16590235,0.33213085,0.17866227
36,1.0650969,0.38661903,0.42981607,0.9804119,0.021178486,0.9809439,0.04630678,0.17617562,0.2937618,0.22607008,0.1497401,0.028502617,0.01846801,0.23147628,10.849892616271973,0.1696536,1.4655912,0.96067894,1.8641012,0.69388074,0.16225249,0.32282877,0.17633803,1.0824574,0.38777798,0.43713042,0.9620191,0.021430291,0.9719603,0.047262367,0.17190257,0.29434702,0.22344604,0.14311118,0.02810984,0.018094718,0.23051795,10.749032020568848,0.1740254,1.4536158,0.93665165,1.8405513,0.6802375,0.15741582,0.31827047,0.16869691
37,1.0616529,0.3850889,0.42498934,0.9507558,0.020854782,0.97034574,0.04590357,0.17312631,0.2923001,0.22231409,0.14313132,0.027773295,0.018340178,0.22903544,10.637834548950195,0.1670676,1.4310579,0.9365796,1.8350183,0.66754675,0.15529324,0.31214994,0.1675093,1.0814967,0.3873789,0.43098453,0.9315524,0.021166706,0.958526,0.04705106,0.16775364,0.28767455,0.22040917,0.13514629,0.027643241,0.01800726,0.2287634,10.531065940856934,0.170933,1.4195288,0.9109625,1.8090317,0.65772307,0.15162098,0.30835775,0.15935363
38,1.0562081,0.3837035,0.42013982,0.9207101,0.020666875,0.95831645,0.045815162,0.1694066,0.28812808,0.21934494,0.1343399,0.027818738,0.018081019,0.22860223,10.427248001098633,0.1662049,1.399837,0.9118919,1.8057003,0.6442859,0.14993656,0.30055118,0.15755898,1.0741922,0.38550594,0.42639288,0.9032898,0.021479554,0.9544005,0.04801535,0.16722715,0.2857822,0.22080818,0.12926376,0.02676692,0.017423265,0.2293439,10.342306137084961,0.16898346,1.3877527,0.8887993,1.7803663,0.6329102,0.14615366,0.29711244,0.15033749
39,1.0518978,0.3820451,0.41591915,0.89038414,0.020706326,0.95070475,0.045367144,0.16719718,0.28568575,0.21685597,0.1276801,0.027267687,0.017997865,0.22653851,10.233651638031006,0.16493699,1.3685863,0.89130247,1.7768542,0.62148416,0.14536953,0.29018337,0.1486873,1.0708851,0.38466543,0.42572194,0.86900985,0.021085758,0.9448454,0.047149796,0.16440925,0.28361773,0.21897516,0.123503245,0.026882997,0.017210966,0.22735901,10.144610404968262,0.1705631,1.3480957,0.86881685,1.754679,0.6054203,0.14184727,0.2878251,0.14204116
